SMILES,Name,hit_inh,hit_kill
C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1 |t:27|,K-strophanthidin,False,False
OCCN1CCN(CC1)c1ccc(Nc2ncc3cccc(-c4cccc(NC(=O)C=C)c4)c3n2)c(F)c1F,CK-101,False,False
"N#C[C@@H](c1nc2ccccc2s1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1 |&1:2,r|",PGL5001,False,False
CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(O)=O,dihomo-gamma-linolenic-acid,False,False
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,doxorubicin,False,False
CNC(=O)c1c(I)c(N(C)C(C)=O)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(O)=O)c(I)c(C(=O)NCCO)c2I)c1I,ioxaglic-acid,False,False
"CC[C@@](C)(Nc1ccnc(n1)-c1c[nH]c2ncccc12)C(=O)NCC(F)(F)F |&1:2,r|",decernotinib,False,False
CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,narlaprevir,False,False
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,PLX647,False,False
Cc1c(I)c(=O)n(-c2ccccc2)n1C,iodoantipyrine,False,False
Oc1ccc(cc1)-c1oc2cc(O)cc(O)c2c(=O)c1O,kaempferol,False,False
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(nc1OC)-c1ccncc1,SPP301,False,False
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12,cinchonidine,False,False
Oc1ccc(cc1[N+]([O-])=O)[As](O)(O)=O,roxarsone,False,False
Cc1ccc(cn1)-c1ncn(n1)-c1ccc(Nc2nccc(n2)-c2cccc(c2)N2CCOCC2)cc1,SR-3306,False,False
C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,LDN-212854,False,False
"[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2 |THB:43:44:51.53:48.49.56.58,50:49:44:51.53,50:51:44:48.49.56.58,53:54:46.48.49.58:41.43.59,59:56:44:51.53|",eribulin,False,False
Cc1cccc(c1)N1CCN(CCc2ccc3ccccc3n2)CC1,centhaquin,False,False
Cc1nc(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)no1,CH-170,False,False
COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O,glycitein,False,False
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2\C(=O)Nc3ccc(cc23)-c2csc(n2)-c2ccccc2)c1C,amcasertib,False,False
NS(=O)(=O)Oc1ccc2c3CCCCCc3c(=O)oc2c1,irosustat,False,False
Oc1ccc(NC2=C(C(=O)NC2=O)c2ccccc2[N+]([O-])=O)cc1Cl |t:6|,SB-415286,False,False
N[C@@H](CSCC(O)=O)C(O)=O,SCMC-Lys,False,False
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,gonadorelin,False,False
NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(O)=O,trofinetide,False,False
CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12 |c:16|,cyproheptadine,False,False
CCCCOCCOc1ccc(cc1)-c1ccc2N(CC(C)C)CCC\C(=C/c2c1)C(=O)Nc1ccc(cc1)[S@@](=O)Cc1cncn1CCC |c:27|,cenicriviroc,False,False
"COc1cc2N=C3NN=C(C)C3N=C(c3ccccc3Cl)c2cc1F |t:5,8,13|",RG1530,False,False
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO |t:9|,corticosterone,False,False
COc1ccc2OCC(CN3CCCC3)=C(c3ccc(F)cc3)c2c1 |t:15|,AX-024,False,False
Cn1nnc(n1)-c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](CO)OC1=O,tedizolid,False,False
NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(CC1)N1Cc2ccccc2NC1=O)C(=O)N1CCN(CC1)c1ccncc1,BIBN4096,False,False
"C[C@]1(OC(=CC1=O)C(O)=O)c1ccccc1 |&1:1,r,c:3|",acifran,False,False
CN(C)NC(=O)CCC(O)=O,daminozide,False,False
NC(=O)CCCCn1ccc(NC(=N)NCC(F)(F)F)n1,ICI-162846,False,False
Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,IPA-3,False,False
Nc1ccncc1N,amifampridine,False,False
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(O)cc1)C2=O)C(O)=O |t:1|,cefadroxil,False,False
CC(C)(S)[C@@H](N)C(O)=O |&1:4|,penicillamine-(racemic),False,False
O=C([C@@H]1CCCN(C1)C1CCN(CC1)C(=O)c1c2ccccc2cc2ccccc12)N1CCOCC1,CP-640186,False,False
O=c1c(c1-c1ccccc1)-c1ccccc1,diphencyprone,False,False
"CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(O)=C(C(N)=O)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O |a:3,4,5,7,11,30,&1:8,&2:15,t:8,15|",oxytetracycline,False,False
CCOC(=O)Cn1nc(cc1-c1ccc(cc1)-c1cccc(c1)S(C)(=O)=O)C(F)(F)F,rovazolac,False,False
C(CN1CCOCC1)Cc1ccc(COc2ccccc2)cc1,fomocaine,False,False
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,benzbromarone,False,False
"C[N+]1(C)CC[C@@H](C1)OC(=O)[C@@](O)(C1CCCC1)c1ccccc1 |&1:5,&2:10|",glycopyrrolate,False,False
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O |&1:4|,warfarin,False,False
C(Cc1ccc2OCOc2c1)N1CCC[C@H](C1)OC(c1ccccc1)c1ccccc1,zamifenacin,False,False
[O-][N+](=O)c1ncc[nH]1,azomycin-(2-nitroimidazole),False,False
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,miglitol,False,False
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,dihydromyricetin,False,False
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,paromomycin,False,False
CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O,chloramphenicol-palmitate,False,False
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,PF-477736,False,False
Oc1ccc(\C=C(/C#N)C(=O)NCc2ccccc2)cc1O,AG-490,False,False
CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,sulbactam,False,False
CS(=O)(=O)c1ccc(cc1)-c1cn2ccccc2n1,zolimidine,False,False
NS(=O)(=O)c1ccc(cc1)N1CCCCS1(=O)=O,sultiame,False,False
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1,epicatechin-gallate-(-),False,False
"C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO |c:14,t:10|",triamcinolone,False,False
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,lucitanib,False,False
CN(C)C(=O)C(=O)c1cn(C)c2cc(Cl)c(cc12)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,SX-011,False,False
C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,ripasudil,False,False
Brc1ccc2C(=O)C(=O)C=Cc2c1 |c:9|,bonaphthone,False,False
Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1,luliconazole,False,False
Oc1cccc(O)c1,resorcinol,False,False
CCN1CCC(CC1)n1cc(CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1,cot-inhibitor-2,False,False
[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1 |t:60|,digoxin,False,False
COC(=O)c1ccc(cc1)C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,DIM-C-pPhCO2Me,False,False
C[C@@H]1CN(CCN1c1cnc(cn1)C(C)(C)O)c1nnc(Cc2ccccc2)c(C)c1C,LEQ506,False,False
Clc1cccc(Cl)c1C(=O)Nc1cn[nH]c1C(=O)NC1CCNCC1,AT-7519,False,False
CC1=CC[C@H](C[C@@H]1O)C(C)(C)O |t:1|,sobrepin,False,False
Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|,xylometazoline,False,False
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,canagliflozin,False,False
CC(C)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12,DMH1,False,False
CC(C)n1c2ccccc2c2c(C)c(NC(=O)N3CCOCC3)ccc12,NPY-5RA972,False,False
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc12,CGP-74514,False,False
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,isopropamide-iodide,False,False
"CCN1CCC[C@@H]1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC |&1:6,r|",amisulpride,False,False
OC(=O)COCCN1CCN(CC1)[C@@H](c1ccccc1)c1ccc(Cl)cc1 |&1:13|,cetirizine,False,False
NC(=N)N\N=C\c1c(Cl)cccc1Cl,guanaben-acetate,False,False
C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,GBR-12935,False,False
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,troleandomycin,False,False
Nc1nc(=O)c(Br)c([nH]1)-c1ccccc1,bropirimine,False,False
"CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)NC(=O)CCl |a:2,3,6,10,13,&1:9|",AGM-1470,False,False
COc1oc(=O)c2cc(N)ccc2c1Cl,JLK-6,False,False
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC |&1:13|,gallopamil,False,False
"CC[C@@H](C)[C@@H](N)C(O)=O |&1:2,&2:4,r|",isoleucine,False,False
"CO[C@H]1CC[C@@H](O[C@H]2C[C@@H](O[C@]3(O[C@H](C[C@@H]3C)[C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)[C@@H]2C)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)\C=C(/C)C(=O)[C@H](C)C[C@H](C)C(O)=O)O2)O[C@@H]1C |a:2,7,11,13,15,19,23,26,28,30,34,36,38,40,42,49,52,59,&1:5,&2:9,&3:17|",nanchangmycin,False,False
NC(=O)OCCCc1ccccc1,phenprobamate,False,False
"CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NCCO |&1:10,r|",mabuprofen,False,False
Fc1cccc(Cl)c1C(=O)NC(=O)NC1c2ccccc2-c2ccccc12,TMN-355,False,False
CNC(=O)Oc1ccccc1OC(C)C,propoxur,False,False
"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO |c:14,33,t:29,31|",everolimus,False,False
CCC[n+]1cc(Br)cc(c1)C(=O)N(CCC(=O)NCCOC(=O)N1CCc2ccccc2C1)c1ccccc1,TCV-309,False,False
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,laquinimod,False,False
"CC(C)(Oc1ccc(cc1)[C@H]1CC1(Cl)Cl)C(O)=O |&1:10,r|",ciprofibrate,False,False
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1,quinine,False,False
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O |t:5|,7-aminocephalosporanic-acid,False,False
S=c1[nH]c2ccccc2s1,benzo[d]thiazole-2(3H)-thione,False,False
OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12 |t:13|,quetiapine,False,False
CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O,famciclovir,False,False
"CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C |t:32,34|",midecamycin,True,False
CCc1nn(CCO)c(CC)c1Oc1cc(cc(c1)C#N)C#N,lersivirine,False,False
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,fenofibrate,False,False
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,7-hydroxystaurosporine,False,False
COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1 |&1:10|,ranolazine,False,False
Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,"4,4'-DDT",False,False
OCC[N+]12CN3CN(CN(C3)C1)C2,Y-11,False,False
COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12,ITE,False,False
CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1Cc2cccc(F)c2C1)C(=O)NS(=O)(=O)C1CC1 |c:14|,danoprevir,False,False
Nc1ccc(SC(=N)C(C#N)c2ccccc2C(F)(F)F)cc1,MEK1-2-inhibitor,False,False
"[H][C@@]1(OC(=O)\C(OC)=C\C(\C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C\C(C)=C\C=C\[C@@H]1OC)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C |c:10,t:7,20,22|",bafilomycin-a1,False,False
COc1ccc2c3C[C@@H]4N([C@@H](CC(C)C)c3[nH]c2c1)C(=O)[C@H](CCC(=O)OC(C)(C)C)NC4=O,Ko143,False,False
CC(=O)OCC[N+](C)(C)C,acetylcholine,False,False
"OC[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O |a:2,4,&1:8,&2:10|",sodium-ascorbate,False,False
Nc1ncnc2n(CCOC[P@@]3(=O)OCC[C@H](O3)c3cccc(Cl)c3)cnc12,pradefovir,False,False
CN(CCCOc1ccc(Cl)cc1Cl)CC#C,clorgiline,False,False
CCC(=O)OCN1C(=O)C=CC1=O |c:9|,MIRA-1,False,False
NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1,LDN-27219,False,False
CCOC(=O)c1ccc(OCCC2CCN(CC2)c2ccc(C)nn2)cc1,pirodavir,False,False
COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccc2NC(=O)CCc2c1,vesnarinone,False,False
"CC1=NC2=C([C@@H](C1C(=O)OC1CCCCC1)c1ccc(cc1)[N+]([O-])=O)C(=O)CC(C)(C)C2 |&1:5,r,c:3,t:1|",FLI-06,False,False
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCN(CCO)CCO,avridine,False,False
C[C@@H](N[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Cl)cc1)c1cccc2ccccc12,Calhex-231,False,False
"C[C@H]1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O |&1:1,r|",metolazone,False,False
"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|",betamethasone-acetate,False,False
"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c1ccc(cc1)N(C)C |c:18,t:11|",mifepristone,False,False
CC(C)COC(=O)c1ccc(N)cc1,isobutamben,False,False
On1ncc(C2CCNCC2)c1-c1cccc(c1)-c1ccccc1,PHP-501,False,False
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc12,MK-0608,False,False
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,A-1070722,False,False
CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc12,SR-59230A,False,False
CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1,voreloxin,False,False
O=C(COc1cccc2c1cc[nH]c2=O)c1ccccc1,UPF-1069,False,False
O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCCC1,piperine,False,False
Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1,SGI-1027,False,False
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,terlipressin,False,False
CCc1nc(C)cn2nc(cc12)-c1cc(=O)n2cc(cc(C)c2n1)C1CCN(C)CC1,RG7800,False,False
Clc1ccc(Cn2sc(NC(=O)c3ccc(Cl)cc3)nc2=O)cc1,O-304,False,False
COc1ccc(Nc2nccc(NCCO)n2)cc1,cardiogenol-C,False,False
NCCOB(c1ccccc1)c1ccccc1,2-APB,False,False
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1 |t:1|,diazoxide,False,False
CN(Cc1ccc2OCOc2c1)C(C)=O,SY-640,False,False
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,CGP-52411,False,False
OCCn1cc(cn1)-c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,PF-04217903,False,False
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(C)(=O)=O,reparixin,False,False
CC#C[C@@H](CC(O)=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1,AMG-837,False,False
"COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1 |r,c:4,9|",nicardipine,False,False
Clc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1,CHIR-124,False,False
CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,CYC065,False,False
Cc1cccc(\C=C\c2ccccc2)n1,SIB-1893,False,False
Cn1cc(nc1C1CCN(CC1)c1ncnc2n[nH]cc12)-c1ccc(F)c(c1)C(F)(F)F,LY2584702,False,False
"CC(C)=CCC[C@@]1(C)Oc2c(CC=C(C)C)c3O[C@@]45[C@H]6C[C@@H](C=C4C(=O)c3c(O)c2C=C1)C(=O)[C@]5(C\C=C(\C)C(O)=O)OC6(C)C |c:22,33|",gambogic-acid,False,False
CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,PSI-7976,False,False
CC(C)c1nnc(C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,maraviroc,False,False
CC(C)c1ccc(CC(=O)N2CCN(CC2)c2ccc(nn2)C#N)cc1,PZ-2891,False,False
Cn1cnc(c1Sc1ncnc2nc[nH]c12)[N+]([O-])=O,azathioprine,False,False
Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O,daidzein,False,False
OCc1ccc(C=O)o1,5-HMF,False,False
"OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(O)=O |&1:2,&2:4,&3:6,&4:8,r|",hexonic-acid,False,False
"CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC |&1:12,r|",moguisteine,False,False
C(N1CCC2(CCc3ccccc23)CC1)c1ccccc1,L-693403,False,False
OCc1ccccn1,piconol,False,False
CN(C)CCN1C(=O)c2cccc3cc(N)cc(C1=O)c23,amonafide,False,False
CC1=NN(C(=O)C1=Cc1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O |t:1|,C646,False,False
CC(C)=CCC\C(C)=C\CNCCNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2 |r|,SQ-109,False,False
Nc1nccs1,aminothiazole,False,False
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12,homidium,False,False
C\C(=N\Nc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,VLX600,False,False
"CC(C)NC[C@@H](O)COc1cccc2[nH]ccc12 |&1:5,r|",pindolol,False,False
"[H][C@]1(CO)O[C@]([H])(n2cnc3cc(C)c(C)cc23)[C@]([H])(O)[C@]1([H])OP(O)(=O)O[C@H](C)CNC(=O)CC[C@@]1(C)\C2=C(C)\C3=N\C(=C\C4=N\C(=C(C)/C5=N[C@@](C)([C@@]([H])(N2[Co+]C)[C@]1([H])CC(N)=O)[C@@](C)(CC(N)=O)[C@]5([H])CCC(N)=O)\[C@@](C)(CC(N)=O)[C@]4([H])CCC(N)=O)\C(C)(C)[C@]3([H])CCC(N)=O |c:41,t:44,46,48,50,53|",methylcobalamin,False,False
CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O,amidopyrine,False,False
CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,ceritinib,False,False
"CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(CC1)c1ccccc1)S(=O)(=O)c1cccc2cnccc12 |&1:2,r|",KN-62,False,False
CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12,loratadine,False,False
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,afloqualone,False,False
OC(=O)C(=C\c1cn(-c2ccccc2)c2ccccc12)\C#N,UK-5099,False,False
CCCCCCCCCCCC1C(=O)C(O)=CC(=O)C1=O |c:15|,embelin,False,False
CCOC(=O)c1ccc(N)cc1,benzocaine,False,False
CCN1C[C@@]2(CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@]5(O)[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)[C@@H]14)OC(=O)c1ccccc1NC(C)=O,lappaconite,False,False
COc1ccc(cn1)C1(O)CCC(CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,INCB-003284,False,False
CCCCN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccc(F)cc1)c1ccc(F)cc1,JHW-007,False,False
C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,ostarine,False,False
Clc1ccc(cc1)-n1cc([nH]c1=O)N1CCOCC1,ADD-233089,False,False
OC(=O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,statil,False,False
,,False,False
CC(C)c1c(C(=O)Nc2ccccc2)c(c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(O)=O)-c1ccccc1,atorvastatin,False,False
Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(CC(=O)c3ccccc3C)C2=O)c1 |t:11|,YM-022,False,False
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(cn1)C(O)=O)c1cc(Cl)cc(Cl)c1,BMS-688521,False,False
CCOc1cc(ccc1OC)[C@@H](CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,apremilast,False,False
CC(=O)Nc1nnc(s1)S(N)(=O)=O,acetazolamide,False,False
Cc1oc2ccccc2c1CNC(=O)NCc1cccs1,S-07662,False,False
CC(C)Oc1cccc(c1)-n1c(CCc2c[nH]c3ccc(Br)cc23)nc2ccccc2c1=O,LY225910,False,False
N[C@@H](C(O)=O)c1ccc(O)c(c1)C(O)=O,3-carboxy-4-hydroxyphenylglycine-(R),False,False
"C[C@@H](N)C(O)=O |&1:1,r|",alanine,False,False
C1C(Cc2ccccc12)N1CCN(CC1)c1cccc2OCCOc12,S15535,False,False
CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c2C1,amrubicin,False,False
O=C1N2Cc3ccccc3C(=O)N2Cc2ccccc12,diftalone,False,False
OP(O)(=O)Cn1c2cc(N3CCOCC3)c(cc2[nH]c(=O)c1=O)C(F)(F)F,ZK-200775,False,False
"C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(cc12)C#N |&1:1,r|",cyamemazine,False,False
O=c1cc(nc2c3ccccc3ccn12)N1CCOCC1,compound-401,False,False
CC(C)Nc1ncccn1,isaxonine,False,False
